Customer ID,Age,Gender,Income,Product Category,Spending,Region
4198,70,Female,107195,Home Goods,114.55,South America
4199,63,Female,91774,Groceries,3679.4,Europe
4200,59,Female,31448,Electronics,3500.24,North America
4201,61,Female,112043,Fashion,1301.32,Asia
4202,24,Female,139399,Home Goods,1827.38,Europe
4203,65,Male,68067,Groceries,2532.51,Europe
4204,20,Female,76780,Electronics,1782.29,Africa
4205,56,Male,148208,Electronics,4421.02,Africa
4206,43,Female,109752,Groceries,4227.98,Asia
4207,31,Female,24820,Fashion,831.44,Europe
4208,18,Female,64354,Home Goods,346.23,Europe
4209,19,Female,74026,Electronics,3132.07,Africa
4210,29,Female,34746,Fashion,2061.68,Europe
4211,36,Male,102526,Home Goods,1397.69,Africa
4212,57,Female,136695,Fashion,4525.94,Africa
4213,35,Male,122691,Electronics,1100.29,Europe
4214,41,Male,103713,Fashion,1502.22,Africa
4215,69,Female,53876,Fashion,499.04,Asia
4216,41,Male,99421,Home Goods,1882.96,Africa
4217,34,Female,52191,Groceries,4532.13,Asia
4218,78,Male,129675,Electronics,538.47,Africa
4219,75,Female,88894,Home Goods,1384.77,North America
4220,46,Female,61358,Home Goods,1598.36,North America
4221,29,Male,123655,Fashion,277.36,South America
4222,33,Female,82740,Groceries,3037.32,Asia
4223,66,Female,33000,Home Goods,2946.24,Europe
4224,75,Female,138785,Groceries,867.03,Asia
4225,69,Male,73276,Groceries,1895.67,Europe
4226,55,Female,56025,Home Goods,4908.12,South America
4227,46,Male,82605,Electronics,2423.16,Africa
4228,70,Male,101024,Groceries,3811.11,Europe
4229,69,Female,91693,Electronics,201.6,South America
4230,41,Female,96386,Home Goods,295.51,North America
4231,52,Male,149714,Fashion,1987.42,South America
4232,28,Male,60953,Groceries,867.01,Europe
4233,46,Male,44586,Fashion,2500.75,Europe
4234,34,Female,28200,Fashion,2103.07,Europe
4235,32,Male,139361,Electronics,2634.51,Africa
4236,71,Male,94183,Fashion,1335.29,Europe
4237,20,Female,58426,Fashion,4842.82,Asia
4238,18,Male,79111,Groceries,228.08,Africa
4239,36,Male,80088,Groceries,1538.99,Asia
4240,21,Female,143839,Home Goods,2139.06,Africa
4241,36,Female,72146,Groceries,1551.73,Asia
4242,52,Male,100827,Groceries,598.45,Africa
4243,35,Male,23363,Groceries,2724.09,Africa
4244,72,Male,36278,Groceries,1961.38,Asia
4245,23,Male,108990,Fashion,4219.63,North America
4246,59,Female,91070,Groceries,3566.84,North America
4247,29,Female,106250,Groceries,4157.94,Europe
4248,26,Male,62408,Fashion,4260.3,South America
4249,20,Male,40223,Home Goods,1986.28,South America
4250,24,Female,87851,Electronics,1562.88,North America
4251,37,Male,130523,Fashion,3242.7,South America
4252,80,Female,137879,Electronics,3954.72,South America
4253,47,Female,65459,Fashion,838.3,Europe
4254,72,Female,21144,Electronics,1240.66,Asia
4255,66,Female,143279,Electronics,1692.72,South America
4256,42,Female,94916,Home Goods,1260.04,Africa
4257,51,Male,38135,Groceries,1138.14,Asia
4258,44,Male,118716,Fashion,3586.89,South America
4259,76,Male,21376,Electronics,4111.14,Asia
4260,19,Male,88439,Fashion,3367.23,Africa
4261,20,Male,80957,Electronics,1234.55,North America
4262,79,Female,34134,Fashion,4432.45,Africa
4263,62,Female,44428,Fashion,1400.12,Africa
4264,36,Male,77258,Electronics,2948.64,North America
4265,32,Male,58264,Electronics,1037.96,North America
4266,40,Female,125329,Electronics,1093.27,Europe
4267,20,Female,52773,Groceries,3974.5,Africa
4268,18,Male,66617,Fashion,2520.03,Africa
4269,51,Female,36390,Electronics,2101.59,Europe
4270,48,Male,69147,Groceries,2770.1,Africa
4271,72,Female,104579,Fashion,4330.36,Europe
4272,75,Male,128883,Electronics,1185.13,Asia
4273,68,Female,99258,Home Goods,4570.84,South America
4274,28,Male,134555,Electronics,4956.99,South America
4275,26,Male,35229,Home Goods,3239.3,South America
4276,61,Female,122636,Groceries,4378.65,North America
4277,46,Male,51575,Fashion,4634.89,North America
4278,53,Female,75173,Electronics,4960.56,Africa
4279,41,Male,45776,Groceries,676.1,Asia
4280,25,Male,85321,Home Goods,4036.18,Asia
4281,65,Male,27483,Home Goods,2421.7,Europe
4282,69,Female,132043,Electronics,4128.42,Europe
4283,79,Female,137223,Home Goods,3047.9,Europe
4284,63,Female,90277,Electronics,717.76,Europe
4285,49,Female,88333,Electronics,2760.62,South America
4286,46,Female,84459,Groceries,4124.45,Asia
4287,58,Female,75173,Fashion,1777.19,South America
4288,23,Female,77927,Groceries,523.46,Europe
4289,23,Female,89943,Home Goods,3165.37,Africa
4290,19,Female,69868,Home Goods,314.55,Asia
4291,51,Female,94679,Electronics,2464.03,Asia
4292,65,Female,147323,Electronics,947.58,North America
4293,72,Male,77428,Groceries,1772.2,Africa
4294,77,Male,109610,Fashion,503.26,North America
4295,72,Female,28028,Groceries,3197.48,South America
4296,27,Female,88295,Electronics,1605.89,Europe
4297,43,Male,72592,Fashion,3121.22,North America
4298,64,Male,26091,Fashion,1170.44,Europe
4299,77,Male,24800,Electronics,221.11,Europe
4300,55,Male,82995,Groceries,3100.66,South America
4301,60,Male,27186,Fashion,1204.06,North America
4302,46,Female,110660,Groceries,3910.7,Europe
4303,27,Male,105557,Fashion,4100.04,Asia
4304,74,Female,49250,Electronics,668.55,Africa
4305,65,Male,74054,Fashion,3782.93,Asia
4306,56,Female,50525,Fashion,852.33,North America
4307,60,Male,133318,Groceries,4449.29,North America
4308,54,Female,131284,Home Goods,2383.25,South America
4309,46,Male,71076,Electronics,1215.79,North America
4310,19,Female,123860,Home Goods,2574.64,North America
4311,51,Female,73282,Groceries,1352.48,North America
4312,48,Male,47548,Fashion,3507.32,Asia
4313,73,Female,89731,Home Goods,3161.53,North America
4314,23,Male,138762,Groceries,4152.25,Europe
4315,78,Male,126224,Fashion,3905.61,South America
4316,21,Male,24862,Fashion,3153.82,North America
4317,30,Male,148924,Electronics,3414.03,Africa
4318,51,Male,99688,Home Goods,977.55,Africa
4319,46,Female,123674,Electronics,1075.74,Africa
4320,55,Female,98616,Electronics,912.85,Asia
4321,74,Male,36249,Fashion,286.9,South America
4322,22,Female,67932,Fashion,272.0,North America
4323,25,Female,25425,Home Goods,4442.44,Africa
4324,52,Male,42718,Groceries,4466.7,Asia
4325,34,Female,107637,Home Goods,3006.2,Africa
4326,68,Female,149461,Home Goods,2314.29,Africa
4327,57,Female,130834,Home Goods,2518.12,Africa
4328,34,Female,124259,Electronics,3743.53,South America
4329,38,Female,64084,Groceries,1826.28,Africa
4330,18,Female,112060,Groceries,4614.51,Africa
4331,30,Male,147835,Fashion,4028.1,Europe
4332,23,Female,20620,Fashion,827.53,South America
4333,44,Male,97625,Electronics,1155.96,South America
4334,67,Male,20400,Home Goods,3649.95,Europe
4335,25,Female,94786,Fashion,3965.12,Africa
4336,62,Male,84268,Groceries,4787.4,Asia
4337,75,Male,129538,Electronics,352.32,North America
4338,56,Male,143864,Groceries,885.16,North America
4339,51,Female,81131,Home Goods,1984.08,North America
4340,18,Female,51510,Groceries,4980.34,North America
4341,78,Male,56034,Home Goods,1624.35,South America
4342,49,Female,90479,Home Goods,4725.59,Africa
4343,55,Male,102499,Electronics,3028.25,Europe
4344,52,Female,103131,Home Goods,917.58,Asia
4345,80,Female,112565,Home Goods,4407.02,North America
4346,45,Female,105183,Groceries,175.14,Africa
4347,58,Male,115951,Groceries,669.97,North America
4348,52,Female,61511,Groceries,1602.74,South America
4349,48,Female,147345,Fashion,2943.08,South America
4350,28,Male,31054,Electronics,1687.87,Africa
4351,61,Female,149727,Home Goods,1304.95,South America
4352,52,Male,137709,Home Goods,860.28,Africa
4353,59,Female,139454,Home Goods,2448.61,Africa
4354,56,Male,111143,Groceries,1777.45,Asia
4355,19,Male,89860,Home Goods,1884.09,Asia
4356,68,Female,47071,Fashion,921.27,North America
4357,78,Male,106003,Electronics,3488.68,South America
4358,33,Male,123080,Home Goods,2395.62,Asia
4359,77,Male,27209,Fashion,2625.29,South America
4360,48,Male,141916,Home Goods,2204.89,North America
4361,48,Female,21145,Fashion,104.6,North America
4362,28,Male,123830,Electronics,4774.73,Asia
4363,51,Male,49613,Groceries,1302.42,Africa
4364,38,Male,33934,Home Goods,415.21,Africa
4365,29,Male,30435,Groceries,4587.32,North America
4366,19,Male,143957,Electronics,628.73,Europe
4367,72,Female,55618,Groceries,4672.58,Africa
4368,58,Female,115699,Fashion,2196.37,Europe
4369,50,Male,35356,Home Goods,2579.75,Africa
4370,39,Male,115110,Fashion,4819.91,South America
4371,64,Female,119122,Fashion,1647.31,Africa
4372,63,Male,24267,Fashion,1869.17,South America
4373,72,Male,74726,Home Goods,3434.13,South America
4374,38,Female,137814,Groceries,890.95,South America
4375,75,Male,88113,Electronics,3371.53,Europe
4376,54,Male,72859,Groceries,4253.19,North America
4377,48,Female,84498,Fashion,4202.46,South America
4378,49,Male,57114,Electronics,3815.79,North America
4379,36,Male,138598,Groceries,1266.15,North America
4380,55,Female,31383,Electronics,3212.97,Asia
4381,54,Male,32314,Fashion,1005.23,Africa
4382,33,Male,140427,Groceries,374.35,North America
4383,59,Female,68262,Home Goods,2034.92,Europe
4384,43,Male,106884,Fashion,502.33,South America
4385,26,Male,28811,Electronics,1174.13,North America
4386,52,Male,114648,Fashion,1457.42,Asia
4387,52,Male,94031,Groceries,1155.68,Africa
4388,27,Male,99734,Groceries,3374.06,Africa
4389,55,Female,45634,Home Goods,4646.14,Africa
4390,43,Female,89669,Groceries,4203.24,South America
4391,49,Male,28428,Groceries,692.47,North America
4392,53,Male,48350,Fashion,4129.11,South America
4393,47,Female,109968,Groceries,625.51,Asia
4394,21,Female,78970,Electronics,3404.04,South America
4395,36,Female,76885,Groceries,4249.76,North America
4396,49,Male,111950,Fashion,1143.35,North America
4397,70,Female,114630,Groceries,2331.0,South America
4398,70,Female,107035,Home Goods,3688.01,South America
4399,63,Male,84772,Fashion,1791.47,Europe
4400,28,Male,68703,Fashion,656.33,North America
4401,31,Female,84436,Fashion,469.59,North America
4402,64,Female,98226,Home Goods,3858.85,North America
4403,53,Male,74580,Home Goods,4943.16,Asia
4404,18,Male,45780,Electronics,2604.74,South America
4405,40,Male,112331,Electronics,513.74,Africa
4406,32,Female,39558,Home Goods,1646.18,South America
4407,56,Female,26811,Electronics,529.64,Asia
4408,26,Male,103562,Electronics,352.22,South America
4409,69,Male,106132,Groceries,389.96,Europe
4410,76,Male,77167,Home Goods,4634.64,Europe
4411,54,Female,25843,Home Goods,426.51,South America
4412,33,Male,103282,Home Goods,4313.35,Asia
4413,31,Female,102098,Home Goods,4293.09,South America
4414,58,Male,106474,Groceries,4431.03,North America
4415,60,Male,118448,Fashion,4162.16,Africa
4416,66,Male,100233,Fashion,4425.71,Europe
4417,34,Female,73563,Electronics,515.5,North America
4418,48,Male,126337,Home Goods,3487.47,South America
4419,71,Male,115937,Electronics,618.7,South America
4420,22,Female,86156,Groceries,2913.31,Asia
4421,59,Male,116184,Fashion,3567.4,North America
4422,51,Female,112632,Home Goods,2408.55,Asia
4423,50,Male,60173,Groceries,3245.34,Asia
4424,37,Female,23540,Fashion,3084.88,Asia
4425,44,Female,142365,Electronics,4542.61,South America
4426,37,Female,120165,Groceries,3739.6,South America
4427,74,Female,40009,Home Goods,2903.51,Africa
4428,32,Male,114154,Fashion,760.85,South America
4429,19,Male,54552,Home Goods,3499.3,South America
4430,24,Male,125702,Fashion,1604.69,Africa
4431,80,Female,79857,Home Goods,2563.14,Asia
4432,72,Female,143572,Home Goods,2587.72,Europe
4433,33,Male,93691,Groceries,2356.46,Asia
4434,55,Male,57805,Fashion,3439.42,North America
4435,44,Male,93065,Fashion,1716.0,North America
4436,29,Female,140012,Groceries,1630.3,Asia
4437,43,Male,134223,Groceries,4585.83,Africa
4438,28,Female,54894,Home Goods,4830.98,Africa
4439,72,Male,125549,Home Goods,4855.16,South America
4440,28,Female,54938,Groceries,938.21,Europe
4441,45,Female,93295,Home Goods,214.77,Africa
4442,49,Female,38345,Home Goods,4866.09,Asia
4443,21,Female,71464,Fashion,4490.54,South America
4444,41,Male,85634,Home Goods,1257.94,Africa
4445,27,Female,141252,Electronics,1863.31,Africa
4446,25,Male,37031,Fashion,658.88,Africa
4447,59,Female,50566,Electronics,2508.08,Europe
4448,54,Female,64269,Electronics,2734.71,Asia
4449,38,Male,144874,Home Goods,2107.15,Africa
4450,24,Female,83862,Electronics,1717.74,North America
4451,73,Male,113305,Electronics,101.33,Africa
4452,67,Male,129059,Fashion,2087.64,North America
4453,34,Female,62493,Electronics,2635.13,North America
4454,73,Female,48927,Home Goods,2405.56,Asia
4455,46,Male,99261,Electronics,2111.4,Africa
4456,33,Male,65867,Groceries,457.48,Africa
4457,63,Male,69244,Fashion,2672.77,Asia
4458,79,Male,113999,Home Goods,664.81,North America
4459,23,Male,35753,Fashion,4440.33,Asia
4460,73,Female,143635,Fashion,1083.87,Europe
4461,50,Female,117345,Fashion,1933.81,North America
4462,58,Female,44058,Fashion,2318.76,North America
4463,31,Female,70325,Electronics,3348.31,Europe
4464,66,Male,74291,Fashion,2833.55,Asia
4465,33,Male,52965,Electronics,224.06,Europe
4466,37,Male,45656,Home Goods,4992.01,Asia
4467,61,Male,46463,Groceries,2814.27,Asia
4468,40,Female,92975,Fashion,1920.4,Europe
4469,65,Male,86776,Electronics,2028.16,Europe
4470,39,Male,58088,Home Goods,4244.68,South America
4471,54,Male,114193,Electronics,3047.62,Africa
4472,52,Male,52073,Fashion,1650.44,South America
4473,45,Female,60907,Fashion,1818.15,South America
4474,74,Male,111841,Electronics,801.53,Asia
4475,66,Male,87904,Home Goods,2348.22,North America
4476,63,Male,123448,Electronics,4008.38,Africa
4477,52,Male,102532,Electronics,265.38,Africa
4478,64,Male,81308,Fashion,3399.07,North America
4479,63,Male,137803,Electronics,3337.53,South America
4480,20,Male,56871,Electronics,4417.78,Asia
4481,49,Male,52521,Electronics,2397.49,South America
4482,42,Male,114652,Electronics,4564.16,South America
4483,80,Male,26683,Home Goods,1879.15,Asia
4484,37,Female,88437,Home Goods,2578.11,South America
4485,34,Male,41855,Fashion,2326.17,Africa
4486,59,Female,105360,Home Goods,3351.99,Africa
4487,49,Male,52949,Groceries,1072.6,Asia
4488,66,Female,28002,Fashion,1222.38,South America
4489,23,Female,135161,Electronics,2994.38,Asia
4490,70,Male,25179,Fashion,2611.22,North America
4491,60,Female,45076,Fashion,2952.79,Asia
4492,21,Male,86978,Home Goods,2095.41,Europe
4493,49,Male,80057,Groceries,4452.27,Africa
4494,36,Female,62413,Home Goods,3544.43,Europe
4495,41,Male,39568,Fashion,3833.22,Asia
4496,75,Female,108566,Electronics,1747.16,South America
4497,40,Female,43188,Home Goods,840.27,Africa
4498,19,Male,97804,Electronics,1358.32,Africa
4499,41,Female,20226,Home Goods,3189.54,North America
4500,56,Male,98660,Electronics,3817.41,Africa
4501,54,Female,63645,Fashion,650.03,Africa
4502,34,Male,31210,Groceries,3216.59,South America
4503,40,Male,40302,Home Goods,3399.01,South America
4504,35,Female,131204,Home Goods,1254.04,North America
4505,56,Male,83293,Groceries,1303.74,Africa
4506,49,Male,98269,Home Goods,602.78,Africa
4507,65,Male,134367,Electronics,4109.96,North America
4508,29,Male,74878,Fashion,1482.43,North America
4509,37,Female,144917,Groceries,2271.56,Europe
4510,60,Male,90783,Home Goods,2108.85,North America
4511,57,Male,84798,Home Goods,1415.0,Africa
4512,50,Female,146661,Groceries,1850.12,North America
4513,31,Female,49115,Electronics,3148.49,Africa
4514,80,Male,32803,Home Goods,3239.84,Asia
4515,21,Male,123134,Groceries,1734.05,North America
4516,79,Female,104981,Fashion,3956.46,Europe
4517,54,Male,84727,Electronics,2068.74,South America
4518,62,Male,107918,Groceries,4777.27,Europe
4519,55,Male,120928,Electronics,4753.89,Europe
4520,54,Male,108835,Home Goods,4239.41,North America
4521,37,Male,106762,Electronics,1315.71,South America
4522,28,Female,97882,Fashion,3266.24,South America
4523,20,Male,124218,Home Goods,1126.42,North America
4524,30,Female,49999,Groceries,2690.06,Asia
4525,69,Female,138060,Home Goods,561.54,Africa
4526,22,Female,33288,Fashion,2086.53,North America
4527,34,Male,26620,Fashion,2637.87,North America
4528,27,Female,76264,Fashion,1924.85,Africa
4529,23,Male,93633,Home Goods,2007.04,Europe
4530,68,Female,81926,Groceries,4178.64,Africa
4531,32,Female,121218,Fashion,3612.43,Asia
4532,53,Female,55934,Groceries,2691.78,Europe
4533,63,Male,54933,Home Goods,3723.66,Asia
4534,58,Female,128873,Fashion,2616.21,Africa
4535,63,Female,149375,Electronics,1158.79,Africa
4536,59,Male,124130,Groceries,1025.19,Asia
4537,29,Female,38869,Groceries,3078.15,Africa
4538,30,Female,48985,Electronics,323.97,South America
4539,80,Female,112740,Home Goods,2757.15,South America
4540,35,Male,101673,Electronics,382.07,Africa
4541,37,Female,37600,Electronics,4019.65,Europe
4542,24,Female,60591,Home Goods,1225.4,Asia
4543,50,Female,52460,Home Goods,4459.51,Africa
4544,29,Female,57825,Electronics,2160.07,Asia
4545,26,Female,141333,Fashion,1112.58,Europe
4546,25,Male,146043,Home Goods,1034.94,Europe
4547,79,Female,74644,Groceries,4261.73,Asia
4548,53,Male,140983,Electronics,3720.52,Asia
4549,44,Female,80233,Fashion,2317.75,Africa
4550,22,Male,56034,Home Goods,395.99,North America
4551,19,Male,80497,Electronics,1947.28,North America
4552,53,Male,92954,Home Goods,4592.98,Asia
4553,39,Male,70364,Fashion,3125.68,North America
4554,24,Male,85217,Home Goods,1318.63,Africa
4555,22,Male,35902,Fashion,1459.95,North America
4556,63,Male,146440,Home Goods,1442.07,Asia
4557,38,Male,137389,Fashion,4244.6,North America
4558,19,Male,44565,Fashion,2030.34,Asia
4559,63,Male,100207,Groceries,3275.26,Europe
4560,23,Female,139504,Home Goods,4259.81,Europe
4561,80,Male,32314,Home Goods,815.57,North America
4562,38,Female,138128,Fashion,1113.98,North America
4563,72,Female,60200,Home Goods,365.63,Europe
4564,55,Female,58133,Electronics,1895.58,North America
4565,45,Male,137595,Electronics,2562.04,Europe
4566,73,Female,48433,Groceries,4983.18,Asia
4567,45,Male,141088,Fashion,3725.13,Asia
4568,55,Female,135459,Home Goods,3328.43,Asia
4569,26,Female,143632,Fashion,2776.3,Europe
4570,53,Male,22362,Electronics,1435.65,North America
4571,23,Male,32515,Home Goods,2213.0,North America
4572,61,Male,145957,Fashion,3524.23,Africa
4573,78,Male,37091,Fashion,3073.66,South America
4574,71,Male,58381,Home Goods,2561.85,Europe
4575,28,Female,103742,Electronics,3378.32,South America
4576,66,Male,118791,Fashion,3641.23,South America
4577,55,Male,66623,Electronics,1584.22,Asia
4578,46,Female,40725,Electronics,587.78,Africa
4579,35,Male,111167,Home Goods,2549.75,Asia
4580,47,Male,101328,Groceries,1289.04,Europe
4581,27,Female,141376,Groceries,4012.68,Asia
4582,78,Female,41412,Electronics,4933.45,Africa
4583,29,Female,72156,Groceries,344.75,Europe
4584,74,Male,144986,Electronics,1083.09,North America
4585,49,Female,124414,Home Goods,2268.23,North America
4586,44,Female,100894,Electronics,1310.87,South America
4587,58,Female,28515,Electronics,1798.09,Asia
4588,31,Female,132892,Groceries,2437.15,Africa
4589,63,Female,27683,Home Goods,4298.96,North America
4590,59,Female,133059,Electronics,2531.12,Asia
4591,49,Male,60332,Fashion,665.44,Africa
4592,73,Male,123767,Groceries,1490.83,Europe
4593,61,Female,112308,Fashion,1971.44,Africa
4594,30,Male,92434,Fashion,1566.13,Africa
4595,49,Male,60226,Home Goods,3184.68,North America
4596,20,Female,82249,Home Goods,1697.35,South America
4597,35,Male,48227,Groceries,3303.39,North America
4598,72,Male,121684,Fashion,4591.72,Africa
4599,63,Female,82709,Groceries,2448.83,South America
4600,35,Male,91339,Fashion,2690.12,Europe
4601,38,Male,121124,Electronics,3593.94,South America
4602,25,Male,29699,Electronics,4693.83,North America
4603,73,Female,52251,Groceries,2993.55,Asia
4604,73,Female,81250,Electronics,4683.88,Europe
4605,28,Male,81517,Home Goods,740.14,South America
4606,29,Male,24593,Fashion,2971.13,Europe
4607,61,Male,114594,Fashion,1771.81,Asia
4608,45,Female,27392,Electronics,1189.08,North America
4609,73,Male,23508,Electronics,1375.77,Africa
4610,38,Female,128159,Fashion,587.03,Africa
4611,70,Female,81914,Electronics,608.4,Asia
4612,23,Male,141047,Fashion,4582.46,South America
4613,61,Female,149621,Groceries,2988.14,Africa
4614,23,Male,104769,Home Goods,4580.81,North America
4615,61,Male,33163,Fashion,4248.26,North America
4616,25,Male,50130,Groceries,2158.62,Africa
4617,47,Female,117419,Fashion,4829.35,Asia
4618,35,Female,75770,Fashion,3380.9,South America
4619,35,Female,61683,Groceries,2034.89,North America
4620,56,Male,95580,Home Goods,460.54,Europe
4621,74,Female,103799,Home Goods,327.41,South America
4622,72,Male,123249,Groceries,4765.28,South America
4623,37,Male,48479,Home Goods,3890.68,North America
4624,27,Male,119018,Groceries,808.23,Europe
4625,31,Male,28424,Home Goods,1511.92,North America
4626,23,Female,124825,Electronics,1668.79,Europe
4627,53,Female,76346,Home Goods,4450.68,Africa
4628,30,Male,131768,Home Goods,3636.11,Africa
4629,75,Female,127816,Groceries,1564.16,North America
4630,44,Female,147899,Fashion,3884.14,Asia
4631,36,Female,147178,Groceries,791.09,North America
4632,24,Male,23130,Home Goods,4009.66,Asia
4633,32,Female,20294,Electronics,409.03,Asia
4634,42,Male,77452,Groceries,2141.17,South America
4635,47,Female,51350,Fashion,3364.72,Africa
4636,41,Male,71488,Fashion,712.68,Africa
4637,60,Male,116480,Home Goods,1786.26,South America
4638,73,Male,44542,Fashion,566.82,Asia
4639,32,Female,110215,Groceries,2058.97,South America
4640,54,Female,50367,Home Goods,560.93,Europe
4641,55,Female,78391,Groceries,4485.49,Europe
4642,24,Male,83096,Electronics,3896.59,South America
4643,77,Male,72775,Home Goods,3294.32,South America
4644,44,Female,126701,Home Goods,2489.6,Europe
4645,77,Female,107414,Fashion,1285.96,South America
4646,48,Male,127810,Home Goods,3381.3,Europe
4647,22,Male,105018,Groceries,4230.94,Africa
4648,24,Female,75811,Electronics,527.55,Africa
4649,27,Female,60095,Home Goods,3781.29,Africa
4650,52,Male,42013,Fashion,3434.12,South America
4651,56,Female,143606,Fashion,3364.98,Europe
4652,76,Female,51479,Electronics,3245.57,Africa
4653,25,Female,111529,Fashion,3758.16,Asia
4654,58,Female,35381,Electronics,3939.25,Europe
4655,53,Female,147972,Groceries,1617.44,South America
4656,75,Male,111514,Groceries,3615.94,North America
4657,56,Female,78885,Groceries,4510.02,North America
4658,80,Female,104454,Fashion,2666.56,South America
4659,72,Female,24600,Fashion,3054.07,Asia
4660,79,Female,75017,Fashion,4526.97,Africa
4661,27,Female,65285,Fashion,3347.12,Africa
4662,21,Male,78195,Electronics,585.31,Asia
4663,36,Female,128242,Fashion,3092.82,Asia
4664,48,Female,108260,Home Goods,693.3,Europe
4665,74,Male,35456,Home Goods,186.37,South America
4666,49,Male,104938,Groceries,3159.38,Africa
4667,35,Female,21430,Home Goods,3635.66,Asia
4668,63,Female,114775,Groceries,4748.38,South America
4669,34,Female,126373,Home Goods,4452.4,Africa
4670,22,Female,118453,Groceries,3681.98,South America
4671,26,Male,81689,Electronics,1548.23,Asia
4672,65,Female,70478,Electronics,3385.65,Europe
4673,46,Male,28126,Groceries,3246.01,South America
4674,74,Female,77944,Electronics,373.62,Africa
4675,31,Female,26672,Groceries,4330.35,South America
4676,50,Female,111237,Fashion,2603.5,South America
4677,35,Female,77611,Home Goods,2668.52,Asia
4678,18,Female,63850,Electronics,1683.92,South America
4679,36,Male,141975,Electronics,1097.03,North America
4680,74,Female,33092,Fashion,281.85,Europe
4681,53,Male,61721,Fashion,2064.25,Asia
4682,49,Female,28126,Fashion,1352.63,Africa
4683,55,Female,109007,Fashion,576.05,Asia
4684,43,Male,54416,Fashion,3340.19,Europe
4685,80,Male,27704,Electronics,2137.89,Africa
4686,78,Male,28817,Groceries,3937.01,North America
4687,26,Female,29974,Electronics,3584.99,Europe
4688,26,Female,94653,Fashion,266.94,Asia
4689,74,Male,141270,Home Goods,2276.33,Europe
4690,72,Male,33199,Groceries,1986.31,South America
4691,58,Female,70517,Fashion,731.25,North America
4692,28,Male,86932,Electronics,1848.59,Africa
4693,51,Male,51725,Home Goods,3279.39,Asia
4694,23,Male,144751,Fashion,2916.36,North America
4695,48,Male,116935,Home Goods,1348.34,North America
4696,41,Male,114341,Groceries,1826.67,South America
4697,58,Female,104245,Electronics,2436.55,Africa
4698,77,Female,146669,Groceries,4002.9,North America
4699,59,Female,81128,Groceries,3571.33,Africa
4700,46,Male,73600,Fashion,4051.73,South America
4701,63,Female,105133,Fashion,4385.61,North America
4702,71,Male,23331,Fashion,4046.91,South America
4703,35,Male,137678,Groceries,3911.71,Asia
4704,46,Male,104473,Groceries,597.22,Africa
4705,33,Female,57846,Groceries,4739.47,Asia
4706,77,Male,42367,Electronics,3788.91,Asia
4707,31,Male,84427,Electronics,229.02,Europe
4708,55,Female,58095,Electronics,4404.23,Africa
4709,69,Female,36860,Groceries,355.48,South America
4710,49,Male,110940,Home Goods,4725.43,Europe
4711,38,Male,36607,Home Goods,4382.4,Asia
4712,43,Male,21136,Electronics,2075.97,Africa
4713,30,Female,138983,Groceries,3193.45,Europe
4714,33,Male,64832,Fashion,3102.74,Asia
4715,29,Female,99337,Electronics,3786.16,North America
4716,38,Male,29238,Home Goods,4093.66,Asia
4717,49,Male,47650,Electronics,4171.44,Europe
4718,63,Male,52260,Electronics,1227.96,Europe
4719,37,Female,30963,Home Goods,2173.92,Asia
4720,70,Female,116390,Fashion,4357.29,South America
4721,63,Male,47520,Home Goods,1540.14,Europe
4722,60,Female,133142,Home Goods,3473.27,South America
4723,64,Female,114228,Electronics,2575.14,Asia
4724,75,Female,24802,Fashion,896.98,South America
4725,27,Male,104118,Electronics,3757.45,North America
4726,24,Female,129526,Groceries,724.54,Europe
4727,44,Female,112289,Electronics,3711.36,North America
4728,74,Male,116339,Electronics,4028.47,Asia
4729,65,Male,147456,Electronics,1401.6,Europe
4730,68,Female,73114,Home Goods,1457.21,Europe
4731,50,Male,95542,Groceries,4649.17,South America
4732,44,Male,86682,Fashion,1260.41,Europe
4733,19,Female,48280,Electronics,2514.93,Europe
4734,68,Female,53420,Fashion,1259.12,Africa
4735,54,Male,75348,Home Goods,4144.21,North America
4736,48,Male,42076,Fashion,2559.73,South America
4737,60,Male,132501,Electronics,172.01,North America
4738,64,Female,105412,Groceries,2382.68,North America
4739,44,Female,126236,Electronics,938.42,Europe
4740,49,Female,37062,Groceries,4730.91,Asia
4741,44,Male,122675,Electronics,2698.98,Africa
4742,72,Male,85333,Electronics,1577.72,Africa
4743,28,Female,133772,Home Goods,1181.59,Asia
4744,29,Male,78137,Home Goods,305.93,North America
4745,37,Male,93579,Fashion,3992.4,North America
4746,19,Female,39988,Fashion,4333.79,Africa
4747,28,Female,128112,Electronics,1636.71,South America
4748,23,Male,46965,Groceries,1917.62,Europe
4749,33,Female,45185,Home Goods,2968.36,South America
4750,37,Female,31539,Electronics,2200.65,Europe
4751,64,Female,31031,Groceries,1735.2,Asia
4752,65,Female,146550,Electronics,2071.96,Asia
4753,46,Male,26724,Electronics,2748.31,North America
4754,40,Female,86716,Home Goods,2814.89,North America
4755,46,Male,24550,Groceries,4175.91,Africa
4756,22,Female,122435,Electronics,2575.15,Africa
4757,75,Female,79343,Fashion,3344.19,Asia
4758,64,Male,93261,Groceries,631.98,North America
4759,35,Female,139473,Fashion,4646.24,Asia
4760,63,Female,54687,Groceries,210.01,South America
4761,64,Female,46661,Home Goods,1964.62,Europe
4762,19,Male,100161,Fashion,3364.12,North America
4763,45,Male,84392,Home Goods,1482.76,South America
